activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1830978,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1ccc(Cl)cn1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL221929,,CHEMBL221929,,False,http://qudt.org/vocab/unit#Percent,629344,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830979,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1cccnc1Cl)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL223797,,CHEMBL223797,,False,http://qudt.org/vocab/unit#Percent,629343,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830980,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1ccncc1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL225196,,CHEMBL225196,,False,http://qudt.org/vocab/unit#Percent,629342,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830981,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1ccccn1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222646,,CHEMBL222646,,False,http://qudt.org/vocab/unit#Percent,629340,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830982,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1ccncc1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL221720,,CHEMBL221720,,False,http://qudt.org/vocab/unit#Percent,629339,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830983,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Oc1cncc(Cl)c1)[C@@H](C)OCc1ccccc1)C(C)C,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL221501,,CHEMBL221501,,False,http://qudt.org/vocab/unit#Percent,629336,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1831021,[],CHEMBL918059,Inhibition of SARS coronavirus 3C-like protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1cscn1,,,CHEMBL1144475,J. Med. Chem.,2007,"{'bei': '27.29', 'le': '0.60', 'lle': '4.16', 'sei': '12.61'}",CHEMBL222628,,CHEMBL222628,6.57,False,http://www.openphacts.org/units/Nanomolar,629370,=,1,True,=,,IC50,nM,,270.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,nM,UO_0000065,,270.0
,1831022,[],CHEMBL918059,Inhibition of SARS coronavirus 3C-like protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2s1,,,CHEMBL1144475,J. Med. Chem.,2007,"{'bei': '24.24', 'le': '0.50', 'lle': '2.85', 'sei': '17.92'}",CHEMBL222893,,CHEMBL222893,7.02,False,http://www.openphacts.org/units/Nanomolar,629369,=,1,True,=,,IC50,nM,,95.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,nM,UO_0000065,,95.0
,1831023,[],CHEMBL918059,Inhibition of SARS coronavirus 3C-like protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2[nH]1,,,CHEMBL1144475,J. Med. Chem.,2007,"{'bei': '26.36', 'le': '0.52', 'lle': '3.75', 'sei': '13.07'}",CHEMBL225515,,CHEMBL225515,7.19,False,http://www.openphacts.org/units/Nanomolar,629368,=,1,True,=,,IC50,nM,,65.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,nM,UO_0000065,,65.0
,1831024,[],CHEMBL918059,Inhibition of SARS coronavirus 3C-like protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1cncc(Br)c1)c1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,"{'bei': '27.24', 'le': '0.66', 'lle': '4.64', 'sei': '13.95'}",CHEMBL222234,,CHEMBL222234,7.30,False,http://www.openphacts.org/units/Nanomolar,629359,=,1,True,=,,IC50,nM,,50.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,nM,UO_0000065,,50.0
,1831025,[],CHEMBL918059,Inhibition of SARS coronavirus 3C-like protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2o1,,,CHEMBL1144475,J. Med. Chem.,2007,"{'bei': '24.74', 'le': '0.49', 'lle': '3.07', 'sei': '12.94'}",CHEMBL426898,,CHEMBL426898,6.77,False,http://www.openphacts.org/units/Nanomolar,629356,=,1,True,=,,IC50,nM,,170.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,nM,UO_0000065,,170.0
,1831037,[],CHEMBL918060,Inhibition of SARS coronavirus 3C-like protease at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2[nH]1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL225515,,CHEMBL225515,,False,http://qudt.org/vocab/unit#Percent,629368,=,1,True,=,,Inhibition,%,,99.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,99.0
,1831046,[],CHEMBL918060,Inhibition of SARS coronavirus 3C-like protease at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1ccc(-c2ccc(Cl)cc2)o1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222769,,CHEMBL222769,,False,http://qudt.org/vocab/unit#Percent,629372,=,1,True,=,,Inhibition,%,,98.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,98.0
,1831047,[],CHEMBL918060,Inhibition of SARS coronavirus 3C-like protease at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(C(=O)Oc2cncc(Cl)c2)c1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222735,,CHEMBL222735,,False,http://qudt.org/vocab/unit#Percent,629371,=,1,True,=,,Inhibition,%,,97.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,97.0
,1831048,[],CHEMBL918060,Inhibition of SARS coronavirus 3C-like protease at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1cscn1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222628,,CHEMBL222628,,False,http://qudt.org/vocab/unit#Percent,629370,=,1,True,=,,Inhibition,%,,98.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,98.0
,1831049,[],CHEMBL918060,Inhibition of SARS coronavirus 3C-like protease at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2s1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222893,,CHEMBL222893,,False,http://qudt.org/vocab/unit#Percent,629369,=,1,True,=,,Inhibition,%,,96.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,96.0
,1831050,[],CHEMBL918060,Inhibition of SARS coronavirus 3C-like protease at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Br)c1)c1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222234,,CHEMBL222234,,False,http://qudt.org/vocab/unit#Percent,629359,=,1,True,=,,Inhibition,%,,98.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,98.0
,12040779,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '13.76', 'le': '0.25', 'lle': '-0.20', 'sei': '8.57'}",CHEMBL187266,TANSHINONE IIA,CHEMBL187266,4.05,False,http://www.openphacts.org/units/Nanomolar,1727224,=,1,True,=,,IC50,nM,,89100.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,89.1
,12040780,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '14.84', 'le': '0.27', 'lle': '1.39', 'sei': '6.82'}",CHEMBL215254,TANSHINONE IIB,CHEMBL215254,4.61,False,http://www.openphacts.org/units/Nanomolar,1727225,=,1,True,=,,IC50,nM,,24800.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,24.8
,12040781,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)[C@@]1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '13.82', 'le': '0.26', 'lle': '1.28', 'sei': '6.35'}",CHEMBL2146517,METHYL TANSHINONATE,CHEMBL2146517,4.68,False,http://www.openphacts.org/units/Nanomolar,1727226,=,1,True,=,,IC50,nM,,21100.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,21.1
,12040782,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2146458,Bioorg. Med. Chem.,2012,,CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,,False,http://www.openphacts.org/units/Nanomolar,1727227,=,1,True,=,,IC50,nM,,226700.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,226.7
,12040783,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '15.97', 'le': '0.29', 'lle': '0.31', 'sei': '9.33'}",CHEMBL363535,TANSHINONE I,CHEMBL363535,4.41,False,http://www.openphacts.org/units/Nanomolar,1727228,=,1,True,=,,IC50,nM,,38700.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,38.7
,12040784,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '17.40', 'le': '0.31', 'lle': '1.55', 'sei': '11.16'}",CHEMBL227075,DIHYDROTANSHINONE I,CHEMBL227075,4.84,False,http://www.openphacts.org/units/Nanomolar,1727229,=,1,True,=,,IC50,nM,,14400.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,14.4
,12040785,[],CHEMBL2149727,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate after 60 mins by FRET analysis,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '16.56', 'le': '0.30', 'lle': '0.57', 'sei': '13.70'}",CHEMBL45830,MILTIRONE,CHEMBL45830,4.68,False,http://www.openphacts.org/units/Nanomolar,1727230,=,1,True,=,,IC50,nM,,21100.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,21.1
,12040786,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '19.69', 'le': '0.36', 'lle': '1.55', 'sei': '12.26'}",CHEMBL187266,TANSHINONE IIA,CHEMBL187266,5.80,False,http://www.openphacts.org/units/Nanomolar,1727224,=,1,True,=,,IC50,nM,,1600.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,1.6
,12040787,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '16.02', 'le': '0.30', 'lle': '1.75', 'sei': '7.36'}",CHEMBL215254,TANSHINONE IIB,CHEMBL215254,4.97,False,http://www.openphacts.org/units/Nanomolar,1727225,=,1,True,=,,IC50,nM,,10700.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,10.7
,12040788,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)[C@@]1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '14.88', 'le': '0.28', 'lle': '1.64', 'sei': '6.84'}",CHEMBL2146517,METHYL TANSHINONATE,CHEMBL2146517,5.04,False,http://www.openphacts.org/units/Nanomolar,1727226,=,1,True,=,,IC50,nM,,9200.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,9.2
,12040789,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '20.57', 'le': '0.38', 'lle': '2.66', 'sei': '14.06'}",CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,6.10,False,http://www.openphacts.org/units/Nanomolar,1727227,=,1,True,=,,IC50,nM,,800.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,0.8
,12040790,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '18.30', 'le': '0.33', 'lle': '0.96', 'sei': '10.69'}",CHEMBL363535,TANSHINONE I,CHEMBL363535,5.06,False,http://www.openphacts.org/units/Nanomolar,1727228,=,1,True,=,,IC50,nM,,8800.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,8.8
,12040791,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '19.08', 'le': '0.35', 'lle': '2.02', 'sei': '12.24'}",CHEMBL227075,DIHYDROTANSHINONE I,CHEMBL227075,5.31,False,http://www.openphacts.org/units/Nanomolar,1727229,=,1,True,=,,IC50,nM,,4900.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,4.9
,12040792,[],CHEMBL2149726,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate preincubated for 30 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '16.02', 'le': '0.29', 'lle': '0.41', 'sei': '13.25'}",CHEMBL45830,MILTIRONE,CHEMBL45830,4.52,False,http://www.openphacts.org/units/Nanomolar,1727230,=,1,True,=,,IC50,nM,,30000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,30.0
,12040793,[],CHEMBL2149725,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) using Dabcyl-KNSTLQSGLRKE-Edan as substrate at 200 uM after 60 mins by FRET analysis,B,,,BAO_0000201,BAO_0000019,assay format,O=C(/C=C/c1cc(O)cc2c1[C@H](C(O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,,CHEMBL541265,SALVIANOLIC ACID B,CHEMBL541265,,False,http://qudt.org/vocab/unit#Percent,1727231,=,1,True,=,,Inhibition,%,,30.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,INH,%,UO_0000187,,30.0
,12040794,[],CHEMBL2149728,Time dependent inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate at 3 to 100 uM up to 120 mins,B,,,BAO_0000192,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '16.82', 'le': '0.31', 'lle': '0.70', 'sei': '10.47'}",CHEMBL187266,TANSHINONE IIA,CHEMBL187266,4.95,False,http://www.openphacts.org/units/Nanomolar,1727224,=,1,True,=,,Ki,nM,,11200.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Ki(app),uM,UO_0000065,,11.2
,12040795,[],CHEMBL2149728,Time dependent inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate at 3 to 100 uM up to 120 mins,B,,,BAO_0000192,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '15.03', 'le': '0.28', 'lle': '1.45', 'sei': '6.91'}",CHEMBL215254,TANSHINONE IIB,CHEMBL215254,4.67,False,http://www.openphacts.org/units/Nanomolar,1727225,=,1,True,=,,Ki,nM,,21600.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Ki(app),uM,UO_0000065,,21.6
,12040796,[],CHEMBL2149728,Time dependent inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate at 3 to 100 uM up to 120 mins,B,,,BAO_0000192,BAO_0000019,assay format,COC(=O)[C@@]1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '14.82', 'le': '0.27', 'lle': '1.61', 'sei': '6.81'}",CHEMBL2146517,METHYL TANSHINONATE,CHEMBL2146517,5.01,False,http://www.openphacts.org/units/Nanomolar,1727226,=,1,True,=,,Ki,nM,,9700.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Ki(app),uM,UO_0000065,,9.7
,12040797,[],CHEMBL2149728,Time dependent inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate at 3 to 100 uM up to 120 mins,B,,,BAO_0000192,BAO_0000019,assay format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '17.03', 'le': '0.31', 'lle': '1.61', 'sei': '11.63'}",CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,5.05,False,http://www.openphacts.org/units/Nanomolar,1727227,=,1,True,=,,Ki,nM,,9000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Ki(app),uM,UO_0000065,,9.0
,12040798,[],CHEMBL2149728,Time dependent inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate at 3 to 100 uM up to 120 mins,B,,,BAO_0000192,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '17.60', 'le': '0.32', 'lle': '0.76', 'sei': '10.29'}",CHEMBL363535,TANSHINONE I,CHEMBL363535,4.86,False,http://www.openphacts.org/units/Nanomolar,1727228,=,1,True,=,,Ki,nM,,13700.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Ki(app),uM,UO_0000065,,13.7
,12040799,[],CHEMBL2149728,Time dependent inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate at 3 to 100 uM up to 120 mins,B,,,BAO_0000192,BAO_0000019,assay format,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '17.79', 'le': '0.32', 'lle': '1.66', 'sei': '11.42'}",CHEMBL227075,DIHYDROTANSHINONE I,CHEMBL227075,4.95,False,http://www.openphacts.org/units/Nanomolar,1727229,=,1,True,=,,Ki,nM,,11200.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Ki(app),uM,UO_0000065,,11.2
,12040800,[],CHEMBL2149728,Time dependent inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate at 3 to 100 uM up to 120 mins,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '16.53', 'le': '0.30', 'lle': '0.56', 'sei': '13.67'}",CHEMBL45830,MILTIRONE,CHEMBL45830,4.67,False,http://www.openphacts.org/units/Nanomolar,1727230,=,1,True,=,,Ki,nM,,21500.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Ki(app),uM,UO_0000065,,21.5
,12040801,[],CHEMBL2149729,Inhibition of SARS-CoV PLpro deubiququitination expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '13.80', 'le': '0.25', 'lle': '1.06', 'sei': '6.35'}",CHEMBL215254,TANSHINONE IIB,CHEMBL215254,4.28,False,http://www.openphacts.org/units/Nanomolar,1727225,=,1,True,=,,IC50,nM,,52000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,52.0
,12040803,[],CHEMBL2149729,Inhibition of SARS-CoV PLpro deubiququitination expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg. Med. Chem.,2012,"{'bei': '13.69', 'le': '0.25', 'lle': '0.62', 'sei': '9.36'}",CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,4.06,False,http://www.openphacts.org/units/Nanomolar,1727227,=,1,True,=,,IC50,nM,,87600.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,87.6
